name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews,ram_type,Discount
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,4.1,656.0,AMD Dual Core Processor,4,64 bit Windows 11 Operating System,256 GB SSD,22990,34999.0,acer,60.0,DDR4,34.312408925969315
ASUS Vivobook 14 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK522WS Thin and ...,4.2,10.0,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,56990,70990.0,ASUS,1.0,DDR4,19.721087477109453
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EAR-K...,,,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,74990,122990.0,ASUS,,LPDDR4X,39.02756321652166
HP Pavilion Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Light Lapt...,4.2,124.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,63990,73688.0,HP,11.0,DDR4,13.160894582564325
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop,3.5,11.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,57990,75649.0,DELL,1.0,DDR4,23.343335668680353
DELL Inspiron Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,3.8,10.0,Intel Core i3 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,61390,78145.0,DELL,4.0,DDR5,21.44091112675155
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.3,1005.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,63990,86990.0,ASUS,124.0,DDR4,26.43982066904242
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light ...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,99990,129402.0,DELL,,DDR5,22.729169564612604
HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light La...,4.5,197.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,63990,72536.0,HP,15.0,DDR4,11.7817359655895
DELL Vostro Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light La...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,76205,99693.0,DELL,,DDR4,23.56033021375623
ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,4.5,741.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,59990,82990.0,ASUS,91.0,DDR4,27.714182431618266
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,4.8,108.0,Apple M2 Processor,8,Mac OS Operating System,256 GB SSD,111990,119900.0,APPLE,13.0,Unified,6.5971643035863226
ASUS TUF Gaming A17 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windo...,4.6,11.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,88990,131990.0,ASUS,1.0,DDR4,32.578225623153266
HP Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,4.2,173.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256 GB SSD,53990,58174.0,HP,12.0,DDR4,7.192216454086017
ASUS Touchscreen Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EZ311WS Laptop,4.3,7.0,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,45910,62990.0,ASUS,0.0,DDR4,27.115415145261153
ASUS Vivobook 15 OLED (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1311WS Thin...,4.2,13.0,Intel Core i3 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,50990,66990.0,ASUS,1.0,DDR4,23.884161815196297
ASUS Vivobook 15 Touch Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501WS Thin and Li...,4.3,135.0,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,512 GB SSD,51990,74990.0,ASUS,14.0,DDR4,30.67075610081344
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,4.5,613.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,65990,88990.0,ASUS,92.0,DDR4,25.84560062928419
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,4.9,42.0,Apple M2 Processor,8,Mac OS Operating System,256 GB SSD,111990,119990.0,APPLE,5.0,Unified,6.6672222685223765
APPLE 2022 MacBook Pro M2 - (16 GB/512 GB SSD/Mac OS Monterey) Z16R000QK,,,Apple M2 Processor,16,Mac OS Operating System,512 GB SSD,159990,168900.0,APPLE,,Unified,5.275310834813499
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,4.4,2501.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,56990,83990.0,MSI,314.0,DDR4,32.14668412906298
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.2,143.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,33990,49990.0,Infinix,33.0,LPDDR4X,32.00640128025605
APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEH3HN/A,4.6,38.0,Apple M2 Processor,8,Mac OS Operating System,256 GB SSD,121990,129900.0,APPLE,3.0,Unified,6.089299461123941
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,4.2,18.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,49390,67503.0,DELL,4.0,DDR4,26.832881501562895
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows ...,4.6,23.0,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,124990,176990.0,ASUS,4.0,DDR5,29.380190971241316
MSI Katana GF66 Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,4.2,37.0,Intel Core i7 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,76990,106990.0,MSI,5.0,DDR4,28.040003738667163
ASUS Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK324WS Notebook,4.6,11.0,Intel Core i3 Processor (10th Gen),8,Windows 11 Operating System,512 GB SSD,33990,45499.0,ASUS,0.0,DDR4,25.29506142992154
acer Aspire 7 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.4,5458.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,55990,89999.0,acer,669.0,DDR4,37.78819764664052
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in 1 Laptop,4.3,3.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,76519,98252.0,DELL,1.0,DDR4,22.119651508366243
DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,4.1,328.0,Intel Pentium Silver Processor,8,64 bit Windows 11 Operating System,256 GB SSD,32000,44319.0,DELL,32.0,DDR4,27.796204788014172
MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,4.7,38.0,AMD Ryzen 9 Octa Core Processor (5th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,109990,188990.0,MSI,8.0,DDR4,41.801153500185194
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,4.5,613.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,65990,88990.0,ASUS,92.0,DDR4,25.84560062928419
HP Envy 13 Intel Evo Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) x360-bf0063TU Thin and Light ...,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,1 TB SSD,114990,127090.0,HP,,LPDDR4X,9.520812022975845
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L5...,4.3,639.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,64990,85990.0,ASUS,84.0,DDR4,24.42144435399465
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L5...,4.3,639.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,64990,85990.0,ASUS,84.0,DDR4,24.42144435399465
ASUS VivoBook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EB311WS Thin and ...,4.1,31.0,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,47990,62990.0,ASUS,5.0,DDR4,23.813303698999842
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,803.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256 GB SSD,36490,60890.0,Lenovo,66.0,DDR4,40.07226145508294
HP Envy x360 Intel Evo Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-ew0043TU Thin and Ligh...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,90490,104768.0,HP,,DDR4,13.62820708613317
HP Pavilion Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU Thin and Light Lap...,4.4,27.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,77070,85837.0,HP,3.0,DDR4,10.21354427577851
ASUS Vivobook 14 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW511WS Thin and...,5.0,4.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,66990,82990.0,ASUS,0.0,DDR4,19.279431256777926
HP OMEN Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX...,4.5,34.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,104990,124283.0,HP,6.0,DDR5,15.523442465984887
APPLE MacBook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) Z124J001KD,4.7,695.0,Apple M1 Processor,16,Mac OS Operating System,256 GB SSD,104990,112900.0,APPLE,80.0,DDR4,7.006200177147918
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,4491.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,40990,59390.0,Lenovo,438.0,DDR4,30.981646741875736
APPLE 2022 MacBook Pro M2 - (16 GB/512 GB SSD/Mac OS Monterey) Z16T000SW,,,Apple M2 Processor,16,Mac OS Operating System,512 GB SSD,159990,168900.0,APPLE,,Unified,5.275310834813499
Lenovo IdeaPad Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad 5 15ITL05 Thin and Light ...,4.4,41.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,59990,97890.0,Lenovo,3.0,DDR4,38.7169271631423
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.5,352.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,76990,102090.0,Lenovo,44.0,DDR4,24.58614947595259
DELL Inspiron Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Lapt...,4.7,21.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,71090,93461.0,DELL,1.0,DDR4,23.936187286675725
HP Pavilion Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) EG2036TU Thin and Light Laptop,4.4,34.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,74990,83710.0,HP,3.0,DDR4,10.416915541751285
ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,4.4,1186.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,74990,92990.0,ASUS,164.0,DDR4,19.35692009893537
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.3,1005.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,62990,86990.0,ASUS,124.0,DDR4,27.589378089435566
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,3.7,110.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,46990,69999.0,Infinix,27.0,LPDDR4X,32.87046957813683
Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 82LN00JSIN Thin and...,,,AMD Ryzen 7 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,65990,93690.0,Lenovo,,DDR4,29.565588643398442
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapto...,4.6,7.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,48990,90990.0,Lenovo,0.0,DDR4,46.15891856247939
GIGABYTE G5 GE-51IN213SH Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,69990,109990.0,GIGABYTE,,DDR4,36.36694244931357
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Lapt...,4.8,20.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,63990,82990.0,ASUS,1.0,LPDDR4X,22.894324617423788
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,4.3,9965.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,35990,50990.0,ASUS,1000.0,DDR4,29.417532849578347
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,64990,93690.0,Lenovo,38.0,DDR4,30.632938413918243
Lenovo Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 82KBA03TIH Laptop,,,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,1 TB HDD|256 GB SSD,38790,58680.0,Lenovo,,DDR4,33.895705521472394
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,3.7,110.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,46990,69999.0,Infinix,27.0,LPDDR4X,32.87046957813683
Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 82LN00JSIN Thin and...,,,AMD Ryzen 7 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,65990,93690.0,Lenovo,,DDR4,29.565588643398442
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapto...,4.6,7.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,48990,90990.0,Lenovo,0.0,DDR4,46.15891856247939
GIGABYTE G5 GE-51IN213SH Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,69990,109990.0,GIGABYTE,,DDR4,36.36694244931357
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Lapt...,4.8,20.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,63990,82990.0,ASUS,1.0,LPDDR4X,22.894324617423788
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,4.5,15.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,87990,116990.0,ASUS,2.0,LPDDR4X,24.788443456705703
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.5,246.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,1 TB SSD,65990,75990.0,ASUS,24.0,DDR4,13.159626266614028
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,64990,93690.0,Lenovo,38.0,DDR4,30.632938413918243
ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-BR0300| C523NA-BR0476 C...,3.7,1556.0,Intel Celeron Dual Core Processor,4,Chrome Operating System,,18490,25990.0,ASUS,210.0,LPDDR4,28.85725278953444
acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,4.3,2969.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,57990,83999.0,acer,346.0,DDR4,30.963463850760125
Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IIL05 Thin and Light Laptop,4.0,5.0,Intel Core i3 Processor (10th Gen),4,Windows 11 Operating System,256 GB SSD,31990,53790.0,Lenovo,0.0,DDR4,40.527979178285925
MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,4.4,431.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,50990,64990.0,MSI,48.0,DDR4,21.541775657793508
ASUS Vivobook 14 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) X415JA-EB531WS Notebook,3.5,11.0,Intel Core i5 Processor (10th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,49490,73990.0,ASUS,3.0,DDR4,33.11258278145696
SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE-XB1IN...,4.3,9.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,79990,103490.0,SAMSUNG,2.0,LPDDR4X,22.707507971784715
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,4.2,9.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,101990,128665.0,DELL,1.0,DDR4,20.732133835930515
HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0084TU Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,73990,84835.0,HP,,DDR4,12.783638828313787
ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,4.6,10.0,Intel Core i9 Processor (12th Gen),32,64 bit Windows 11 Operating System,1 TB SSD,229990,278990.0,ASUS,0.0,DDR5,17.56335352521596
acer Extensa Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54/ EX 215-54-356V Thin and L...,4.1,709.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,34990,43999.0,acer,79.0,DDR4,20.475465351485262
Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,4.2,268.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,55490,71990.0,Lenovo,21.0,DDR4,22.91984997916377
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,4.5,129.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,101990,128990.0,ASUS,15.0,DDR5,20.931855182572292
Lenovo Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 81WA00Q3IN|81WA00MEIN Thin and Light...,4.3,722.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,256 GB SSD,33990,50290.0,Lenovo,73.0,DDR4,32.412010340027834
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,4.6,23.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,89990,110990.0,ASUS,4.0,LPDDR5,18.920623479592756
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/360 Hz...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,180890,227990.0,MSI,,DDR5,20.65880082459757
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,4.7,8724.0,Apple M1 Processor,8,Mac OS Operating System,256 GB SSD,86990,99900.0,APPLE,783.0,DDR4,12.922922922922922
APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1A3HN/A,4.3,13.0,Apple M1 Max Processor,32,Mac OS Operating System,1 TB SSD,307990,329900.0,APPLE,5.0,Unified,6.641406486814186
ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX R...,4.4,5.0,AMD Ryzen 9 Octa Core Processor (10th Gen),16,Windows 11 Operating System,512 GB SSD,98490,119990.0,ASUS,1.0,DDR4,17.91815984665389
ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB G...,5.0,6.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,146990,176990.0,ASUS,0.0,DDR4,16.950110175716144
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Chrom...,4.0,1735.0,Intel Celeron Dual Core Processor,4,Chrome Operating System,,15990,31990.0,ASUS,273.0,LPDDR4,50.01562988433885
ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7-5700U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB703TS...,4.3,74.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,57990,84990.0,ASUS,7.0,DDR4,31.768443346276033
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.5,160.0,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,90990,115990.0,ASUS,17.0,DDR4,21.55358220536253
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB303WS Thin...,4.3,364.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,40990,58990.0,ASUS,39.0,DDR4,30.5136463807425
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Notebook,4.3,76.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,41190,54435.0,DELL,3.0,DDR4,24.331771837971893
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,744.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,37990,54490.0,Lenovo,75.0,DDR4,30.280785465222976
Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,4.0,47.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,40990,90990.0,Lenovo,2.0,DDR4,54.951093526761184
ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,4.1,104.0,Intel Pentium Silver Processor,8,64 bit Windows 11 Operating System,256 GB SSD,27990,40990.0,ASUS,13.0,DDR4,31.715052451817517
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,4.7,48.0,Apple M2 Processor,8,Mac OS Operating System,256 GB SSD,111990,119900.0,APPLE,3.0,Unified,6.5971643035863226
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,4.3,9965.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,35990,50990.0,ASUS,1000.0,DDR4,29.417532849578347
HP Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1005AU Thin and Light Laptop,4.0,6.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,64990,71766.0,HP,0.0,DDR4,9.44179695120252
